transaction_id,timestamp,amount,transaction_type,merchant_category,country,device_risk_score,ip_risk_score,is_fraud
TXN_00030001,2026-04-02 12:33:02.656651,151.11085222240987,TRANSFER,electronics,CA,0.09031136511050344,0.0,0
TXN_00045926,2026-04-05 14:41:59.656651,68.51947866984634,DEBIT,entertainment,CA,0.06251341516137532,0.1266503251488795,0
TXN_00043824,2026-04-11 22:39:03.656651,50.90063944521744,TRANSFER,healthcare,BR,0.17580293146281692,0.11320685119294788,0
TXN_00017240,2026-04-04 00:43:56.656651,29.71090416549773,PAYMENT,gas,US,0.12855884417893215,0.08413176734697744,0
TXN_00004892,2026-04-27 20:24:47.656651,26.732072655611503,TRANSFER,restaurant,PK,0.2426698409035857,0.3805413818943617,0
TXN_00000725,2026-04-29 10:57:13.656651,21.24178291456879,PAYMENT,electronics,NG,0.29549401995673374,0.10271152962256383,0
TXN_00022949,2026-04-09 17:26:50.656651,261.2645564796477,PAYMENT,restaurant,NG,0.1350433658329226,0.4663911601771963,0
TXN_00034657,2026-04-16 20:19:17.656651,144.48670144936966,CASH_OUT,retail,US,0.15348738808459123,0.0,0
TXN_00037213,2026-04-06 17:32:15.656651,212.2747586547243,TRANSFER,gas,RU,0.15708387372096894,0.05127747657207776,0
TXN_00020304,2026-04-25 17:09:41.656651,48.39350132370249,PAYMENT,restaurant,AU,0.1225966772014631,0.0,0
TXN_00015269,2026-04-22 15:57:15.656651,125.02755203481253,CASH_IN,restaurant,US,0.07964793875970744,0.2546303347327765,0
TXN_00022367,2026-04-21 14:41:23.656651,21.574296639300414,TRANSFER,entertainment,JP,0.18891473062459296,0.2003847957239399,0
TXN_00042684,2026-04-27 02:23:46.656651,35.83700010723789,TRANSFER,gas,SG,0.16813343235132905,0.0,0
TXN_00046734,2026-04-08 15:17:37.656651,33.47647939016149,CASH_IN,retail,US,0.09848186411018728,0.18222699367254247,0
TXN_00011732,2026-04-11 14:20:59.656651,614.5120698778854,TRANSFER,grocery,NG,0.29258217431412387,0.4814915517506082,0
TXN_00018619,2026-04-12 06:49:32.656651,62.9993376851209,PAYMENT,travel,NG,0.36513213491642316,0.35052275602846256,0
TXN_00048492,2026-04-16 01:34:26.656651,25.525098944506524,DEBIT,electronics,UK,0.08375878401801036,0.13554706407995087,0
TXN_00026803,2026-04-28 12:27:17.656651,164.43563816480477,CASH_IN,restaurant,UK,0.03817614507416334,0.0,0
TXN_00044305,2026-04-18 02:13:16.656651,88.40485334685347,TRANSFER,grocery,US,0.0434484677427638,0.0,0
TXN_00047522,2026-04-08 14:25:12.656651,76.83771958063672,CASH_IN,gas,IN,0.04381468853543634,0.40013985107005,0
TXN_00032207,2026-04-04 06:31:27.656651,32.88271011725013,PAYMENT,electronics,US,0.0,0.03211096112801002,0
TXN_00002530,2026-04-14 06:03:06.656651,24.888392709160303,PAYMENT,entertainment,AU,0.10513475478646327,0.0,0
TXN_00017746,2026-04-30 22:42:51.656651,74.45025385249005,PAYMENT,gas,PK,0.17028070663186012,0.4169256931315093,0
TXN_00008270,2026-04-30 01:48:08.656651,28.371673253607472,PAYMENT,healthcare,CN,0.19511188793209305,0.2524591886115882,0
TXN_00015079,2026-04-15 02:55:16.656651,72.30981013899344,DEBIT,grocery,CA,0.016185767461979465,0.18551885518216216,0
TXN_00013624,2026-04-22 22:46:09.656651,191.3702762334774,PAYMENT,healthcare,NG,0.2750243672802308,0.34417623645347006,0
TXN_00030638,2026-04-28 18:36:48.656651,50.25396166504676,DEBIT,restaurant,US,0.009634678544285069,0.01585123715836767,0
TXN_00030440,2026-04-09 12:55:47.656651,70.29551004588214,PAYMENT,retail,UK,0.0,0.0,0
TXN_00036056,2026-04-24 01:53:49.656651,180.3816729825861,PAYMENT,gas,UA,0.18124261665407593,0.32305140467998084,0
TXN_00042651,2026-04-16 21:23:11.656651,52.295770589410566,CASH_IN,retail,US,0.08172117845052558,0.13859386641032276,0
TXN_00036803,2026-04-13 21:21:42.656651,119.65455336321031,CASH_OUT,healthcare,SG,0.0,0.0,0
TXN_00048224,2026-04-05 20:48:25.656651,96.3914220429557,DEBIT,healthcare,RU,0.3363404932279255,0.4329536635259587,0
TXN_00029226,2026-04-15 00:26:10.656651,139.20037355397102,PAYMENT,restaurant,IN,0.16467896007696353,0.36125803048805777,0
TXN_00005633,2026-04-18 20:38:28.656651,103.8372706400877,PAYMENT,electronics,UA,0.13073605617095263,0.48827612959457345,0
TXN_00005987,2026-04-21 14:37:44.656651,99.43653778498911,PAYMENT,healthcare,JP,0.0,0.016508297322346183,0
TXN_00048063,2026-04-15 03:00:15.656651,266.9188868494904,TRANSFER,electronics,UK,0.13725964980109762,0.11980555564628512,0
TXN_00001812,2026-04-23 09:06:14.656651,318.65235466042367,PAYMENT,retail,US,0.0,0.08204234215712407,0
TXN_00027578,2026-04-08 00:45:43.656651,573.0105937017055,TRANSFER,gas,US,0.024086012089746957,0.06241477802650745,0
TXN_00016823,2026-04-19 09:07:39.656651,39.9366492310899,PAYMENT,grocery,PK,0.10722402968272671,0.6573888550248297,0
TXN_00003928,2026-04-14 05:17:18.656651,80.4479433755302,CASH_OUT,travel,FR,0.07689795759575004,0.0,0
TXN_00037286,2026-04-20 00:43:49.656651,107.76096441570657,PAYMENT,restaurant,SG,0.08796776205070368,0.0,0
TXN_00025045,2026-04-08 16:40:04.656651,50.61361081310613,PAYMENT,entertainment,CN,0.049929157311061845,0.14517504288951744,0
TXN_00015727,2026-04-28 05:32:48.656651,69.13918464364733,PAYMENT,electronics,UA,0.20936444109760688,0.4200132682948079,0
TXN_00029600,2026-04-29 16:46:55.656651,181.60681542120733,PAYMENT,healthcare,FR,0.12717982056395344,0.16003362257332143,0
TXN_00010430,2026-04-12 19:39:00.656651,284.2189525573533,TRANSFER,restaurant,UK,0.15222889565910974,0.0,0
TXN_00025768,2026-04-16 22:54:15.656651,647.2736726187679,PAYMENT,restaurant,FR,0.09039366803779897,0.11975290677522679,0
TXN_00029103,2026-04-02 18:56:12.656651,77.48844616888738,CASH_OUT,restaurant,NG,0.2580466690312911,0.2954622077135354,0
TXN_00036537,2026-04-08 22:07:03.656651,73.1798227284072,TRANSFER,electronics,AU,0.06197417657760943,0.1244550285473842,0
TXN_00039328,2026-04-14 15:27:03.656651,77.46276930684523,CASH_OUT,grocery,FR,0.14381925423390096,0.412271733229909,0
TXN_00035539,2026-04-23 01:45:13.656651,22.960981970100118,PAYMENT,gas,UK,0.05870504202640141,0.0,0
TXN_00028075,2026-04-07 06:36:58.656651,57.199518301211036,PAYMENT,healthcare,FR,0.0,0.2605104365530657,0
TXN_00017840,2026-04-09 03:01:18.656651,118.69602750260285,DEBIT,restaurant,RU,0.19363119341542323,0.10159764100012966,0
TXN_00027802,2026-04-14 10:21:24.656651,68.0790680629984,PAYMENT,travel,FR,0.2032725489862863,0.02243090280436101,0
TXN_00007682,2026-04-30 02:10:28.656651,31.98097798205028,TRANSFER,restaurant,IN,0.005412125404798851,0.015037575757992472,0
TXN_00024279,2026-04-29 00:21:51.656651,187.1275181193233,PAYMENT,grocery,AU,0.0,0.217579346898183,0
TXN_00033070,2026-04-26 16:23:13.656651,105.37922191175616,CASH_OUT,restaurant,FR,0.1040966908269477,0.22789585058709474,0
TXN_00035557,2026-04-24 17:27:59.656651,143.53165443563057,PAYMENT,gas,IN,0.24148452061476214,0.14901427604328907,0
TXN_00037189,2026-04-09 19:46:15.656651,264.4349679272077,PAYMENT,electronics,PK,0.2488842869451316,0.2998889813113666,0
TXN_00047149,2026-04-27 11:56:50.656651,209.35870156127945,DEBIT,gas,DE,0.07751807480966244,0.22920823879493796,0
TXN_00046915,2026-04-14 04:40:52.656651,177.85475413774765,PAYMENT,healthcare,FR,0.2292394073156816,0.0,0
TXN_00009801,2026-04-19 09:32:01.656651,72.07397687562418,DEBIT,healthcare,US,0.023034567854530077,0.0,0
TXN_00038800,2026-04-24 11:56:21.656651,117.52780608081655,TRANSFER,travel,FR,0.11458223656160539,0.12363508648589637,0
TXN_00024669,2026-04-09 10:58:08.656651,85.20391094309227,TRANSFER,grocery,BR,0.22568434145612015,0.31273713593594243,0
TXN_00044233,2026-04-11 20:37:20.656651,281.4197714654107,CASH_IN,healthcare,CA,0.03430378262082797,0.01021444017084884,0
TXN_00031919,2026-04-29 11:09:48.656651,114.98849126461506,CASH_IN,travel,US,0.0,0.2887181791497059,0
TXN_00007134,2026-04-14 01:26:15.656651,115.24669061503623,CASH_OUT,travel,US,0.0,0.0,0
TXN_00033704,2026-04-12 06:44:39.656651,298.4571428660371,PAYMENT,restaurant,BR,0.2750634006969282,0.18338646206519724,0
TXN_00029660,2026-04-29 17:40:48.656651,58.833074574623275,CASH_IN,entertainment,SG,0.0,0.20180228757776036,0
TXN_00017893,2026-04-30 10:07:12.656651,78.81741968196985,PAYMENT,travel,UA,0.2565978535047007,0.4142819935943046,0
TXN_00022018,2026-04-12 11:17:16.656651,80.80715218749691,TRANSFER,retail,CA,0.058074193340975154,0.10764657286727919,0
TXN_00013538,2026-04-17 11:44:24.656651,140.45688616901322,DEBIT,electronics,BR,0.33620816797395103,0.37911756462402424,0
TXN_00043118,2026-04-30 15:37:36.656651,188.4125606583186,CASH_IN,restaurant,JP,0.04315055545936957,0.28678574758799846,0
TXN_00036420,2026-04-12 04:33:01.656651,177.36080941457902,PAYMENT,entertainment,PK,0.26423717175531813,0.5474859451500643,0
TXN_00009405,2026-04-30 02:56:36.656651,73.99906018739642,DEBIT,grocery,PK,0.14424259122305758,0.41325969884239083,0
TXN_00013413,2026-04-17 10:00:09.656651,309.4837062581879,PAYMENT,gas,UK,0.13732681034729177,0.0,0
TXN_00006720,2026-04-20 17:26:00.656651,74.93496026950646,PAYMENT,healthcare,BR,0.0,0.2577570474104135,0
TXN_00015601,2026-04-15 05:57:34.656651,109.90147523310871,PAYMENT,travel,RU,0.1301704621379149,0.4266870444592885,0
TXN_00044743,2026-04-13 00:53:52.656651,22.62321171152728,DEBIT,retail,SG,0.08043463877663787,0.13230782399582092,0
TXN_00031138,2026-04-11 14:25:12.656651,187.23181333844764,TRANSFER,entertainment,PK,0.07302048474304651,0.3565583149919954,0
TXN_00002729,2026-04-07 15:33:03.656651,72.19456487434877,DEBIT,entertainment,IN,0.3756001259954969,0.030357505068758783,0
TXN_00038242,2026-04-09 21:08:10.656651,225.52095884464853,PAYMENT,restaurant,AU,0.15810130748982926,0.24237065533702012,0
TXN_00029625,2026-04-06 22:37:23.656651,49.71737065419697,PAYMENT,travel,US,0.10661635175922204,0.0,0
TXN_00047894,2026-04-06 07:59:16.656651,82.0107257068513,PAYMENT,entertainment,DE,0.2259024333101167,0.0,0
TXN_00042090,2026-04-06 22:26:31.656651,45.35635203469671,PAYMENT,travel,BR,0.19321059269564828,0.34823133381436994,0
TXN_00036399,2026-04-24 21:02:03.656651,156.2527436088652,TRANSFER,travel,CN,0.19173430286507637,0.3602259336145487,0
TXN_00006244,2026-04-28 09:53:01.656651,54.930731742168625,CASH_OUT,retail,BR,0.2155542505374866,0.0,0
TXN_00005545,2026-04-11 11:34:24.656651,95.82218848556396,PAYMENT,electronics,UA,0.07978006183551017,0.19817755639221124,0
TXN_00004064,2026-04-19 02:38:58.656651,37.27536792208905,TRANSFER,retail,CA,0.05251642343267019,0.0,0
TXN_00012851,2026-04-06 02:02:04.656651,40.829794170750745,CASH_OUT,restaurant,DE,0.0179844177534274,0.0,0
TXN_00021802,2026-04-15 15:47:45.656651,187.96345789337752,CASH_IN,travel,IN,0.025805861210446354,0.1966560702078053,0
TXN_00041163,2026-04-10 05:23:12.656651,178.14041123879414,TRANSFER,gas,US,0.013197896644773277,0.0,0
TXN_00006232,2026-04-28 11:45:43.656651,189.18216540014785,CASH_IN,restaurant,FR,0.2101591074898285,0.15710192103743714,0
TXN_00003862,2026-04-04 07:03:39.656651,133.59508788212327,PAYMENT,healthcare,CA,0.0,0.2032423628355745,0
TXN_00035094,2026-05-01 04:09:52.656651,122.43087920197023,TRANSFER,restaurant,SG,0.09449383353649679,0.0,0
TXN_00040195,2026-04-30 04:31:42.656651,27.31026191387671,PAYMENT,travel,CA,0.04180992641645674,0.19041665133179098,0
TXN_00039250,2026-04-27 18:14:57.656651,119.69678064941918,PAYMENT,restaurant,UK,0.029118456707617937,0.0,0
TXN_00006217,2026-04-04 04:50:19.656651,172.45911701438476,PAYMENT,travel,US,0.06120197115354156,0.21455338831977097,0
TXN_00036775,2026-04-09 17:56:11.656651,422.9919217099244,CASH_OUT,retail,US,0.08434994392849929,0.38984330597730416,0
TXN_00042976,2026-04-27 11:15:22.656651,154.32008868596887,TRANSFER,travel,PK,0.3050347721204824,0.2428878395775197,0
TXN_00048467,2026-05-02 01:48:48.656651,116.71821970023838,TRANSFER,entertainment,IN,0.18234485868491035,0.18132858131191104,0
TXN_00014831,2026-04-22 22:52:37.656651,195.19661308963182,TRANSFER,restaurant,PK,0.21252039607186804,0.5263584639860988,0
TXN_00030092,2026-04-27 20:43:00.656651,316.64228844048966,PAYMENT,restaurant,FR,0.140048164990185,0.1916238702009838,0
TXN_00008893,2026-04-14 09:56:14.656651,131.64584777780198,PAYMENT,retail,IN,0.1731571150897459,0.4534819125028363,0
TXN_00006020,2026-04-27 13:43:24.656651,88.99028453103611,PAYMENT,grocery,AU,0.0,0.015450283654958277,0
TXN_00046088,2026-05-01 07:44:15.656651,117.78659336142587,TRANSFER,electronics,CA,0.11839384678813852,0.0,0
TXN_00015242,2026-04-03 05:34:37.656651,241.30743216685897,PAYMENT,healthcare,US,0.0,0.06109127587516517,0
TXN_00045307,2026-04-15 09:13:16.656651,36.39798134595695,CASH_OUT,retail,US,0.1092321130868128,0.3343615842537736,0
TXN_00026550,2026-04-10 10:19:39.656651,109.45517971971654,TRANSFER,grocery,UK,0.08862145065998389,0.0,0
TXN_00006034,2026-04-24 08:43:49.656651,31.689666412724712,PAYMENT,electronics,BR,0.24762481772346157,0.23493154566297597,0
TXN_00007905,2026-04-26 06:43:09.656651,161.6149057309342,DEBIT,travel,AU,0.05693383009497181,0.0,0
TXN_00032225,2026-04-24 08:25:50.656651,130.34479792290165,CASH_OUT,gas,PK,0.24568845796201244,0.2645841815670582,0
TXN_00006017,2026-04-16 18:26:02.656651,216.64400543110085,DEBIT,healthcare,DE,0.0,0.05879360185585834,0
TXN_00021879,2026-04-03 04:46:49.656651,299.4808787372584,PAYMENT,entertainment,UA,0.28069597535263136,0.40615943436473767,0
TXN_00002791,2026-04-09 01:16:01.656651,79.60305955557017,PAYMENT,gas,JP,0.0,0.0,0
TXN_00042605,2026-04-18 12:50:51.656651,95.57337318615123,TRANSFER,travel,JP,0.035394484367960104,0.1123632854841731,0
TXN_00005823,2026-04-03 08:50:04.656651,55.312909635801745,PAYMENT,restaurant,UK,0.04058376400415981,0.08165011769830878,0
TXN_00015387,2026-04-05 07:28:17.656651,78.35112942918317,CASH_OUT,healthcare,SG,0.003201080407412113,0.07333984969864932,0
TXN_00029561,2026-04-27 20:34:41.656651,42.07721982676292,DEBIT,gas,CN,0.279342915516049,0.06372253765714181,0
TXN_00039475,2026-04-28 20:56:08.656651,136.25900234854066,TRANSFER,healthcare,PK,0.20542966652144817,0.14699335503249036,0
TXN_00000292,2026-04-05 18:35:25.656651,23.918411674375605,CASH_IN,travel,DE,0.2010568005005159,0.26217187008610204,0
TXN_00016957,2026-05-01 19:34:56.656651,317.2467687563481,PAYMENT,electronics,AU,0.043113186226960795,0.10382303971055819,0
TXN_00030860,2026-04-06 07:59:43.656651,352.94719396354003,PAYMENT,restaurant,US,0.1529133865026272,0.49552224333995354,0
TXN_00014073,2026-04-12 00:51:52.656651,82.12701705381524,DEBIT,electronics,CN,0.008742461326270212,0.31411605400310627,0
TXN_00021856,2026-04-03 07:06:30.656651,26.8909778715055,TRANSFER,electronics,US,0.1188932835900113,0.0,0
TXN_00022079,2026-04-15 06:45:10.656651,71.55051712405111,CASH_IN,electronics,AU,0.0,0.0,0
TXN_00017023,2026-04-05 09:11:01.656651,74.21972611697339,CASH_OUT,electronics,DE,0.0,0.10048165784723703,0
TXN_00008739,2026-04-08 11:37:34.656651,31.708135884410385,DEBIT,restaurant,UK,0.03345771998200535,0.0,0
TXN_00015825,2026-04-13 21:22:57.656651,121.19187460461593,CASH_IN,entertainment,IN,0.12169471006983906,0.0,0
TXN_00002741,2026-04-24 06:21:03.656651,39.7145098485954,TRANSFER,entertainment,AU,0.20124959732537934,0.05954469505312554,0
TXN_00018048,2026-04-10 11:33:38.656651,28.206888362934617,DEBIT,travel,JP,0.1738158375815096,0.1481091827579616,0
TXN_00049936,2026-04-30 03:51:33.656651,626.5400388927895,TRANSFER,healthcare,NG,0.6275847813926376,0.8467857071053857,1
TXN_00017372,2026-05-01 03:51:04.656651,132.99151089932678,PAYMENT,electronics,CA,0.08289860691530339,0.26552634824783494,0
TXN_00022021,2026-05-01 06:57:46.656651,230.70670987626022,PAYMENT,healthcare,AU,0.03368928795340971,0.0,0
TXN_00046364,2026-04-25 08:13:00.656651,98.3853497842221,DEBIT,gas,RU,0.34691602743357375,0.33188581916930693,0
TXN_00023537,2026-04-08 02:37:44.656651,82.47176657000261,TRANSFER,entertainment,FR,0.0,0.1577934841634239,0
TXN_00045499,2026-04-23 21:28:09.656651,158.37511668196578,PAYMENT,restaurant,AU,0.14636323346390745,0.0,0
TXN_00040185,2026-04-29 16:29:04.656651,144.23973191260458,DEBIT,healthcare,NG,0.0,0.23806789357900573,0
TXN_00009613,2026-04-10 21:41:38.656651,39.04348628418164,CASH_OUT,grocery,CA,0.0,0.0,0
TXN_00043281,2026-04-03 17:12:27.656651,203.47229408416317,PAYMENT,gas,DE,0.1373800831917829,0.16093285866628482,0
TXN_00037891,2026-04-04 06:55:03.656651,63.51439323377046,CASH_IN,travel,CN,0.14931926466656786,0.2760850181304411,0
TXN_00026178,2026-05-01 14:49:32.656651,70.31975444313457,PAYMENT,travel,IN,0.06259600880677423,0.1088709751271214,0
TXN_00045892,2026-04-22 04:35:42.656651,108.66600879106223,DEBIT,retail,UK,0.04348345470437372,0.19317331799569493,0
TXN_00020933,2026-04-26 10:14:41.656651,175.91034190808705,CASH_IN,restaurant,RU,0.5198893919156062,0.4199625267045185,0
TXN_00040971,2026-04-23 10:29:14.656651,62.51592771176436,PAYMENT,travel,US,0.020233454886474204,0.0345997400744654,0
TXN_00022224,2026-04-09 21:39:26.656651,26.449477279275094,DEBIT,grocery,CA,0.06237396908332581,0.1360085560396803,0
TXN_00024381,2026-04-27 21:46:43.656651,103.51030835054061,CASH_OUT,travel,UK,0.060640100844629306,0.46553199980315124,0
TXN_00034855,2026-04-27 10:12:15.656651,31.34665374165463,TRANSFER,retail,FR,0.12093563266146234,0.11813102443886953,0
TXN_00048577,2026-04-12 05:52:49.656651,249.07389486549442,DEBIT,travel,US,0.0,0.2791812554008129,0
TXN_00038536,2026-04-09 05:28:46.656651,63.78986349760686,PAYMENT,entertainment,SG,0.07203460945149913,0.0,0
TXN_00031755,2026-05-01 22:47:28.656651,191.14829551970544,TRANSFER,gas,IN,0.10798232927105479,0.0,0
TXN_00007753,2026-04-07 07:59:05.656651,215.18794856455278,CASH_OUT,retail,JP,0.0,0.36034566076232377,0
TXN_00046638,2026-04-26 18:49:39.656651,268.0682578077191,CASH_IN,entertainment,AU,0.03957060963209856,0.0,0
TXN_00043834,2026-04-10 19:15:52.656651,170.17254484520726,DEBIT,gas,US,0.11010347309359783,0.0,0
TXN_00026235,2026-04-07 21:14:43.656651,94.64675023383495,PAYMENT,grocery,JP,0.0,0.2494712808103389,0
TXN_00044229,2026-04-19 08:28:50.656651,129.2971274844285,PAYMENT,grocery,UK,0.09519382276232373,0.3324179846330123,0
TXN_00049596,2026-04-07 15:09:05.656651,1308.3533854697537,CASH_OUT,grocery,BR,0.3672046158236013,0.7300095575963272,1
TXN_00018552,2026-04-19 04:59:41.656651,224.68793733036873,DEBIT,travel,NG,0.23990101795548374,0.3917176786361274,0
TXN_00043136,2026-04-30 18:12:44.656651,53.89509302939265,TRANSFER,gas,IN,0.15902238971867888,0.0,0
TXN_00036672,2026-04-21 11:28:02.656651,31.847935561199332,CASH_IN,restaurant,DE,0.0,0.03323915795179188,0
TXN_00043649,2026-04-09 18:56:41.656651,50.154642615982674,PAYMENT,travel,CN,0.20683220677430458,0.06159707351365992,0
TXN_00003940,2026-04-15 00:46:15.656651,215.8127511833815,PAYMENT,retail,UA,0.24621047766572868,0.25214093033242746,0
