transaction_id,timestamp,amount,transaction_type,merchant_category,country,device_risk_score,ip_risk_score,is_fraud
TXN_00084610,2026-04-08 02:31:25.770946,112.72234349131402,PAYMENT,restaurant,US,0.0,0.19182356072723572,0
TXN_00061769,2026-04-11 03:48:53.770946,78.95376180269086,PAYMENT,electronics,FR,0.07736415932285878,0.13273282860904617,0
TXN_00032260,2026-04-23 00:45:35.770946,251.18473961840834,PAYMENT,gas,FR,0.18752951979912366,0.17215426179209997,0
TXN_00082199,2026-04-04 19:02:33.770946,37.20698300265368,DEBIT,gas,US,0.14779943331208745,0.01772613166967029,0
TXN_00036290,2026-04-12 08:14:13.770946,44.68564853931397,TRANSFER,restaurant,AU,0.07173225487417689,0.37721847083979054,0
TXN_00078449,2026-04-17 05:18:12.770946,110.12563342165006,CASH_OUT,gas,BR,0.22042082121905127,0.32370824732840203,0
TXN_00060055,2026-04-26 02:45:55.770946,76.40826249879727,PAYMENT,healthcare,NG,0.2016590476107167,0.20098655705979507,0
TXN_00045948,2026-04-22 17:23:27.770946,43.99592682930431,TRANSFER,retail,DE,0.0,0.22449994191664138,0
TXN_00028177,2026-05-01 19:42:58.770946,40.13416850268375,DEBIT,entertainment,US,0.02305901903724162,0.20220227990791984,0
TXN_00084463,2026-04-24 08:15:38.770946,39.47062776126143,DEBIT,entertainment,FR,0.00036825064598641766,0.003577467413348384,0
TXN_00000578,2026-04-12 12:23:30.770946,234.48535451518143,CASH_OUT,healthcare,UK,0.12295295842218108,0.0,0
TXN_00030959,2026-04-03 19:26:52.770946,56.96065223428705,DEBIT,gas,IN,0.1802129127405074,0.17187091125084977,0
TXN_00064290,2026-04-24 20:21:13.770946,101.26568004472314,PAYMENT,restaurant,UK,0.21527378422437973,0.19821960219198342,0
TXN_00014531,2026-04-03 20:35:30.770946,33.48591105804913,TRANSFER,electronics,US,0.125291725936052,0.0,0
TXN_00017933,2026-04-20 19:54:52.770946,184.58824114553605,PAYMENT,grocery,UK,0.04488757027027602,0.16496054400625026,0
TXN_00033608,2026-04-24 07:23:23.770946,327.8644966891065,DEBIT,electronics,AU,0.13988868882286792,0.0,0
TXN_00049959,2026-04-17 08:04:41.770946,37.79484444384761,TRANSFER,travel,NG,0.08997776245290007,0.11276039400625851,0
TXN_00066598,2026-04-11 14:08:53.770946,21.81295660985067,DEBIT,retail,FR,0.0,0.10211294215199415,0
TXN_00099089,2026-04-04 11:17:05.770946,1147.3097243081102,PAYMENT,restaurant,NG,0.523172824785455,0.6140362092595693,1
TXN_00034451,2026-04-27 09:31:28.770946,31.684321264612095,CASH_IN,healthcare,CN,0.21781745083939366,0.4652541036094324,0
TXN_00034080,2026-04-06 14:50:19.770946,114.2450464696842,CASH_IN,entertainment,UA,0.18300320575974705,0.19633844181181687,0
TXN_00063587,2026-04-03 00:14:01.770946,59.7827368265463,PAYMENT,gas,BR,0.056079148357342845,0.5129842032832571,0
TXN_00004293,2026-04-25 06:10:24.770946,338.4590619868975,PAYMENT,gas,AU,0.01923690437709267,0.19655374633665082,0
TXN_00069102,2026-04-25 09:35:35.770946,60.92843155881407,DEBIT,entertainment,SG,0.1329474123886487,0.22507248740152672,0
TXN_00086411,2026-04-26 16:35:28.770946,30.243835903138336,TRANSFER,electronics,BR,0.22094057071040452,0.009225016602586344,0
TXN_00099476,2026-04-24 01:45:24.770946,26.26185003241269,CASH_IN,retail,BR,0.7618533298237353,0.8421323346703241,1
TXN_00053929,2026-04-26 10:44:01.770946,30.41765880467392,PAYMENT,gas,DE,0.016588145223672635,0.0038693783726871794,0
TXN_00087070,2026-04-27 02:08:45.770946,135.04398861074282,CASH_IN,grocery,FR,0.22473110137524116,0.15259868029210089,0
TXN_00065083,2026-04-26 04:12:26.770946,412.9837947432725,PAYMENT,gas,UK,0.04835800457579852,0.0329498779854763,0
TXN_00030712,2026-04-12 15:31:53.770946,58.45167221807117,TRANSFER,entertainment,RU,0.2312894883525943,0.10051199357491655,0
TXN_00049182,2026-04-14 04:54:59.770946,180.75291523323517,PAYMENT,gas,UK,0.031081073074451914,0.006973255137160184,0
TXN_00057234,2026-04-30 23:05:03.770946,59.44033853882576,CASH_OUT,retail,RU,0.35808857166034214,0.30668809812276676,0
TXN_00015663,2026-04-10 01:26:57.770946,226.65643910911103,PAYMENT,retail,AU,0.0067620925915940905,0.0,0
TXN_00019966,2026-04-29 00:28:42.770946,182.84946541372375,CASH_IN,healthcare,FR,0.18394881995830767,0.008818112543375597,0
TXN_00091912,2026-05-01 19:14:31.770946,153.22565753033732,PAYMENT,gas,UA,0.5496398356042875,0.40742935218687515,0
TXN_00091957,2026-04-21 02:06:52.770946,122.43581954632248,TRANSFER,retail,UK,0.12576897169396073,0.17071310719400495,0
TXN_00081346,2026-04-14 02:49:30.770946,182.90534776237473,DEBIT,travel,PK,0.2664910485274258,0.4598759652161425,0
TXN_00055325,2026-04-27 21:56:46.770946,253.28928444204783,CASH_OUT,grocery,RU,0.2681581337245364,0.2856511970909189,0
TXN_00029857,2026-05-01 01:49:41.770946,63.07623796905921,DEBIT,entertainment,DE,0.0,0.22373478747713144,0
TXN_00071222,2026-04-23 03:32:43.770946,61.6231941262849,CASH_IN,healthcare,CN,0.24069688061201794,0.3912150029783038,0
TXN_00052458,2026-04-18 14:25:46.770946,445.9621871688326,PAYMENT,electronics,AU,0.14196689581092908,0.04756459421488825,0
TXN_00088345,2026-04-06 18:44:27.770946,71.99747130130817,DEBIT,gas,US,0.0,0.02512012934535917,0
TXN_00082363,2026-04-10 08:19:25.770946,211.83834854820057,DEBIT,retail,FR,0.1733967943774946,0.0,0
TXN_00065349,2026-04-17 14:41:54.770946,177.83546961172362,CASH_OUT,healthcare,US,0.0,0.0,0
TXN_00059649,2026-04-14 05:08:38.770946,33.986669646267444,PAYMENT,restaurant,BR,0.17661034985762783,0.3507824347430728,0
TXN_00044952,2026-04-14 08:12:25.770946,106.22823884293665,DEBIT,grocery,DE,0.06030183322679071,0.40584551699044813,0
TXN_00039525,2026-04-25 14:42:26.770946,129.3205157199845,DEBIT,retail,US,0.2769928261366948,0.11870985834853814,0
TXN_00013935,2026-04-24 20:43:31.770946,98.64756654276951,PAYMENT,entertainment,PK,0.16008149086119564,0.44009924021580404,0
TXN_00093780,2026-04-22 02:40:03.770946,21.484301740879257,PAYMENT,travel,BR,0.040823207179810445,0.3000954044640416,0
TXN_00089884,2026-04-04 02:01:11.770946,280.87385664741413,CASH_OUT,travel,US,0.02724255826758725,0.1408784721964466,0
TXN_00081143,2026-04-27 23:54:17.770946,23.574832678562053,PAYMENT,retail,CN,0.2413519946596731,0.053623053719254465,0
TXN_00095799,2026-04-30 11:44:25.770946,134.1353549695499,PAYMENT,entertainment,FR,0.04464120530475016,0.0975503926278566,0
TXN_00089404,2026-04-02 21:17:10.770946,126.89765900464343,DEBIT,retail,DE,0.056718373203777095,0.07789504834496006,0
TXN_00055223,2026-04-17 06:13:16.770946,45.220918092701005,TRANSFER,gas,PK,0.040482596837979085,0.2627421475442596,0
TXN_00073645,2026-04-30 06:14:44.770946,38.98316880693332,PAYMENT,gas,PK,0.2651172000876072,0.13418230639561393,0
TXN_00066293,2026-04-27 21:56:10.770946,183.88544552477876,CASH_OUT,retail,DE,0.0,0.2803743491078999,0
TXN_00065539,2026-04-03 01:15:39.770946,113.4552770389025,PAYMENT,retail,IN,0.1672103611544998,0.14952515788287507,0
TXN_00028110,2026-04-26 07:18:17.770946,105.86043065119227,PAYMENT,retail,AU,0.06465998809383113,0.0,0
TXN_00041928,2026-04-24 20:23:09.770946,112.72268416110772,DEBIT,entertainment,IN,0.09534432639476995,0.36297415261629107,0
TXN_00086546,2026-04-04 13:57:22.770946,96.52919540125576,TRANSFER,electronics,CA,0.1330332743566393,0.17980796276143574,0
TXN_00082585,2026-04-12 07:40:24.770946,31.659233235736824,PAYMENT,electronics,UK,0.06263665753751221,0.11614834660708662,0
TXN_00038603,2026-04-07 16:30:30.770946,496.67026774333215,TRANSFER,travel,AU,0.03795727504086703,0.027620258260019417,0
TXN_00091657,2026-04-28 09:27:27.770946,159.93971718876418,CASH_OUT,restaurant,RU,0.23420814522991865,0.47671285236442695,0
TXN_00062786,2026-04-27 14:35:08.770946,127.83031170493508,CASH_IN,retail,CA,0.027304688831740323,0.3964527568093054,0
TXN_00084340,2026-04-15 07:05:57.770946,46.7916299698655,CASH_OUT,gas,SG,0.10716367352721226,0.2544513985466794,0
TXN_00039874,2026-04-06 14:32:42.770946,355.6194071547736,PAYMENT,gas,US,0.055403887569402184,0.16360258460945248,0
TXN_00078468,2026-04-06 21:35:01.770946,40.09055829815657,DEBIT,travel,NG,0.3406893880569352,0.31588059028682397,0
TXN_00031631,2026-04-18 08:43:20.770946,219.36899363879184,TRANSFER,electronics,UA,0.25591118104770155,0.4424619864463774,0
TXN_00014952,2026-04-23 18:49:33.770946,176.57295702169768,TRANSFER,electronics,DE,0.0001489207265849002,0.1926332404299493,0
TXN_00039331,2026-04-09 11:17:04.770946,140.0112702097564,TRANSFER,restaurant,AU,0.1567950862854205,0.21513509673228107,0
TXN_00048587,2026-04-10 17:09:25.770946,93.6810672822999,CASH_OUT,electronics,AU,0.0,0.10262497780708983,0
TXN_00083594,2026-04-07 15:47:06.770946,27.867115672773046,TRANSFER,grocery,BR,0.23393159045054962,0.1730102941543598,0
TXN_00041487,2026-04-06 16:42:55.770946,88.25899468732868,TRANSFER,electronics,US,0.0,0.12620090256735025,0
TXN_00039627,2026-04-20 07:14:58.770946,138.16216756375826,PAYMENT,gas,AU,0.07686261785806121,0.0,0
TXN_00087894,2026-04-06 14:44:30.770946,212.38413903086018,CASH_IN,electronics,FR,0.16291126920280913,0.21805443506633432,0
TXN_00026303,2026-04-04 19:49:26.770946,25.13351701689438,PAYMENT,gas,US,0.0,0.0,0
TXN_00067403,2026-04-12 21:21:56.770946,50.7473899202161,TRANSFER,grocery,RU,0.2931718516004198,0.15337891661878064,0
TXN_00098084,2026-04-18 15:26:17.770946,37.89271291862394,PAYMENT,entertainment,JP,0.038567167755683654,0.00745342209232891,0
TXN_00095601,2026-04-03 17:48:02.770946,107.59481037152848,TRANSFER,electronics,NG,0.16804756242006613,0.3530238653716359,0
TXN_00005019,2026-04-27 15:06:16.770946,47.501574438192904,DEBIT,restaurant,PK,0.296913548070059,0.1669881986570029,0
TXN_00005223,2026-04-07 06:43:34.770946,73.94472289299722,DEBIT,healthcare,DE,0.13653716620802647,0.0,0
TXN_00015780,2026-04-17 20:25:18.770946,48.11015904144578,PAYMENT,retail,DE,0.13635813576510827,0.0,0
TXN_00045556,2026-05-01 05:52:23.770946,33.91188576983596,PAYMENT,gas,US,0.16008378181856003,0.05052085233482282,0
TXN_00012896,2026-04-04 08:37:56.770946,21.228808376520902,TRANSFER,gas,SG,0.1213054695187068,0.2233648410939809,0
TXN_00034304,2026-04-26 14:23:38.770946,440.7824542546659,CASH_IN,restaurant,JP,0.06362128032277735,0.0,0
TXN_00093322,2026-04-19 11:59:53.770946,20.878711350368743,CASH_OUT,grocery,PK,0.19110056002357442,0.1119543668548191,0
TXN_00005324,2026-04-25 03:43:55.770946,202.81127254605713,DEBIT,travel,US,0.1786278271231893,0.0,0
TXN_00052925,2026-04-07 18:32:17.770946,68.57725309574685,PAYMENT,retail,UA,0.037149578956052476,0.41429919669055965,0
TXN_00062864,2026-04-24 22:06:42.770946,31.67938237354297,DEBIT,gas,FR,0.06932696560946393,0.17029724705814672,0
TXN_00008018,2026-04-09 17:18:08.770946,66.71084539940388,CASH_OUT,retail,SG,0.051809263940752505,0.16576704497214823,0
TXN_00082944,2026-04-14 05:06:56.770946,99.14474807886552,DEBIT,grocery,SG,0.026469449198750092,0.07240014380700908,0
TXN_00090376,2026-04-30 12:17:53.770946,123.43384910040918,PAYMENT,restaurant,JP,0.0,0.2739631590549416,0
TXN_00041720,2026-04-16 07:05:10.770946,154.39242904697016,CASH_OUT,travel,CN,0.07472197287054752,0.15097003452692448,0
TXN_00000866,2026-04-09 09:07:46.770946,53.235237480264864,PAYMENT,retail,PK,0.3751072892413139,0.45292867828771943,0
TXN_00098443,2026-04-17 14:00:21.770946,474.98961345646467,PAYMENT,electronics,UK,0.1719767477960134,0.0,0
TXN_00083039,2026-04-22 02:15:28.770946,30.225652414882845,CASH_IN,gas,UA,0.12566515891756896,0.1510391993716619,0
TXN_00013924,2026-04-14 02:14:05.770946,122.36756657119787,TRANSFER,retail,FR,0.016025130891443654,0.26697219268372796,0
TXN_00079892,2026-05-01 09:18:30.770946,113.40581111428324,TRANSFER,entertainment,AU,0.0,0.0,0
TXN_00031183,2026-04-10 14:53:55.770946,76.66869220264869,DEBIT,travel,DE,0.006802398962605892,0.37559623531328035,0
TXN_00013799,2026-04-25 13:31:47.770946,45.449591195164984,CASH_IN,entertainment,CA,0.2343672607215888,0.029022287262966927,0
TXN_00040988,2026-04-14 11:23:17.770946,63.50165868961861,CASH_IN,electronics,AU,0.20464434693052386,0.27275120275374193,0
TXN_00066733,2026-04-26 02:44:12.770946,169.46680380644042,CASH_IN,travel,AU,0.2476740553041839,0.08146567500613186,0
TXN_00078330,2026-04-23 04:01:45.770946,106.11009279586159,CASH_OUT,gas,IN,0.17399018529982302,0.0,0
TXN_00024378,2026-04-30 17:17:54.770946,307.7743138093234,PAYMENT,grocery,UK,0.09054690639401611,0.05033280624762011,0
TXN_00023414,2026-04-08 10:44:14.770946,262.7626629615713,PAYMENT,retail,BR,0.13631427068406923,0.42559907680190834,0
TXN_00097559,2026-04-27 17:52:18.770946,228.18113972011037,PAYMENT,retail,SG,0.021890497786657456,0.11762887722307165,0
TXN_00022992,2026-04-12 09:08:30.770946,42.69790044329164,PAYMENT,travel,DE,0.14729914523134052,0.0,0
TXN_00003231,2026-04-26 11:59:53.770946,199.9242588022896,PAYMENT,retail,DE,0.07556308864998289,0.07807690826354065,0
TXN_00041995,2026-04-14 16:31:37.770946,60.280431885191646,PAYMENT,entertainment,BR,0.19531059887843708,0.028055580145725206,0
TXN_00049187,2026-04-26 11:42:00.770946,182.34995732493712,TRANSFER,entertainment,DE,0.08229470550783864,0.05530814232513133,0
TXN_00022514,2026-04-09 19:14:03.770946,35.40314361004382,PAYMENT,grocery,US,0.040013457635606944,0.2766984408196149,0
TXN_00021325,2026-04-12 00:58:55.770946,39.61507445114427,DEBIT,retail,NG,0.09098146026980591,0.3074450514709052,0
TXN_00086233,2026-04-30 17:20:27.770946,68.95465336500038,DEBIT,healthcare,IN,0.2599780577244071,0.10339032659872946,0
TXN_00088126,2026-04-28 00:10:45.770946,30.916603549775267,CASH_IN,healthcare,SG,0.09539454284701675,0.05857103383166616,0
TXN_00029823,2026-04-25 11:33:11.770946,132.0727698407036,DEBIT,restaurant,US,0.06717445284250849,0.18780578918951568,0
TXN_00092484,2026-04-18 21:49:39.770946,143.47053912173612,PAYMENT,healthcare,CA,0.0,0.32627732432352735,0
TXN_00068424,2026-04-17 15:24:29.770946,91.60290545655079,CASH_OUT,travel,AU,0.08234741320548566,0.0,0
TXN_00064483,2026-04-11 09:10:47.770946,153.18390476304018,PAYMENT,restaurant,IN,0.2571958601179752,0.3060530085413783,0
TXN_00051019,2026-04-15 10:27:54.770946,221.5328871577724,CASH_IN,grocery,JP,0.0,0.23635968659883544,0
TXN_00026753,2026-04-02 16:10:12.770946,89.60552010346326,TRANSFER,retail,RU,0.2731888605022229,0.2199978910771137,0
TXN_00049963,2026-04-20 14:17:17.770946,120.39880087438434,PAYMENT,entertainment,SG,0.0,0.0,0
TXN_00042731,2026-04-26 12:43:44.770946,324.8813915115521,TRANSFER,travel,UK,0.0,0.17693997689243512,0
TXN_00029056,2026-04-28 12:15:30.770946,70.19880371612437,PAYMENT,electronics,CN,0.24494262329411992,0.3268262642892249,0
TXN_00055317,2026-04-16 09:18:59.770946,85.81045122958025,TRANSFER,entertainment,NG,0.1526537604010058,0.5180683314703838,0
TXN_00035496,2026-04-23 17:22:24.770946,281.1712146388063,TRANSFER,restaurant,FR,0.06055724489867066,0.14051955856248816,0
TXN_00056337,2026-04-03 13:43:53.770946,66.53104583411621,DEBIT,entertainment,SG,0.06680647537516478,0.2294391987093305,0
TXN_00079277,2026-04-10 22:41:17.770946,166.15337503356943,PAYMENT,entertainment,PK,0.29070935645880536,0.36363942164764207,0
TXN_00005464,2026-04-08 09:43:02.770946,30.858541452129025,PAYMENT,gas,NG,0.31915688682778426,0.36219310163607804,0
TXN_00070155,2026-04-27 08:00:39.770946,86.91546104977985,DEBIT,electronics,DE,0.1429938105609992,0.0,0
TXN_00070669,2026-04-12 03:32:39.770946,267.21711066348655,PAYMENT,entertainment,DE,0.10344004398981516,0.0,0
TXN_00056013,2026-05-01 03:53:07.770946,104.34661422394122,PAYMENT,entertainment,US,0.18182032996866232,0.15352781636341845,0
TXN_00012085,2026-04-29 18:14:49.770946,28.74413083489595,PAYMENT,gas,AU,0.05330970187609977,0.12536439491791515,0
TXN_00056818,2026-04-07 03:10:18.770946,190.68419641182268,CASH_OUT,restaurant,US,0.0713865054909561,0.06377828448550532,0
TXN_00020000,2026-04-28 10:17:31.770946,59.91275492269595,TRANSFER,gas,US,0.07949369755313207,0.07254257601777471,0
TXN_00069066,2026-04-05 20:27:33.770946,110.99381468477692,TRANSFER,gas,CA,0.05689837753290355,0.0,0
TXN_00050452,2026-05-02 06:16:01.770946,134.63999790544457,TRANSFER,grocery,PK,0.20550394601787522,0.2130376237457937,0
TXN_00090709,2026-04-02 23:07:16.770946,113.26612538197824,TRANSFER,electronics,DE,0.0723374640730571,0.05753983514884438,0
TXN_00052884,2026-04-18 01:44:14.770946,175.90132542149325,TRANSFER,restaurant,US,0.0,0.14768521093361706,0
TXN_00030963,2026-04-25 02:01:41.770946,99.850326321145,PAYMENT,restaurant,CA,0.0427814118005702,0.09312262223373999,0
TXN_00034573,2026-04-18 15:25:15.770946,99.41148359413259,TRANSFER,travel,FR,0.15096305489031667,0.12372718821448837,0
TXN_00015294,2026-04-21 19:21:14.770946,47.22469094075805,DEBIT,healthcare,UA,0.0,0.07307482292806641,0
TXN_00027918,2026-04-08 20:59:15.770946,61.24103604454049,PAYMENT,restaurant,US,0.03330030482764461,0.010066039394885984,0
TXN_00046120,2026-04-09 10:27:36.770946,70.75363880248571,DEBIT,restaurant,RU,0.3309440526240118,0.3092017776030568,0
TXN_00035073,2026-04-16 05:24:44.770946,189.2686167457937,PAYMENT,travel,CA,0.22798448815105452,0.31249499226727173,0
TXN_00010550,2026-05-02 03:23:45.770946,114.57970303543318,DEBIT,healthcare,DE,0.0,0.08851984586403003,0
TXN_00091127,2026-04-02 13:20:55.770946,32.045215896485885,PAYMENT,restaurant,AU,0.11194315174175229,0.1953836111375621,0
TXN_00000690,2026-04-09 21:39:35.770946,30.163948538341305,PAYMENT,restaurant,PK,0.3818531345148036,0.0,0
TXN_00077729,2026-04-27 15:04:42.770946,137.40633200080043,CASH_IN,travel,CA,0.12811157868088166,0.0,0
TXN_00036096,2026-04-22 20:42:56.770946,154.7001513362218,CASH_OUT,restaurant,PK,0.24603798422049203,0.21644196519387732,0
TXN_00065351,2026-04-22 06:48:35.770946,90.80834209876679,PAYMENT,electronics,PK,0.41725822962148673,0.4825478874697258,0
TXN_00011040,2026-04-18 18:15:54.770946,128.91054204510746,PAYMENT,travel,JP,0.037761234439190494,0.06153774181152186,0
TXN_00004221,2026-04-17 15:44:32.770946,53.34887342386161,TRANSFER,electronics,AU,0.13473710730767996,0.0,0
TXN_00000821,2026-04-13 10:21:24.770946,86.82291137219862,CASH_OUT,travel,CA,0.17084566564428236,0.1427147908155853,0
TXN_00038128,2026-04-09 06:33:38.770946,96.82492290719303,DEBIT,electronics,UA,0.357515784391473,0.5481834117227262,0
TXN_00089151,2026-04-13 05:37:23.770946,187.96534138340834,TRANSFER,entertainment,CA,0.07305365986318052,0.06059099422086389,0
TXN_00029231,2026-04-20 00:59:35.770946,128.15271880231614,PAYMENT,electronics,CN,0.22124698376037544,0.35895445489271316,0
